comment,label
bwang udah bwang fans gojo masi gak terima ch kemarin diingetin,0
obama ngasih liat akte lahirnya betulan lahir hawai kenya knp jokowi gk berani,0
gila beli kiko langsung amandel cok,0
letsgooooo,0
mnurut opini salah unsur kemenangan pemilu kemarin simpati nyalon 3x nama dikenal publik luas amunisi dipakai masif semrawutan andai gemoy lawan incumben jawa menang bahan bakarnya konsekuensi kejadian btw thank you so much ilmu kontennya bang ferry,0
1212,0
sayaaa,0
ahhh pace hran9 🥲,0
nggak trauma gua ngebayangin berkali kali pas adegan negosiasi pas dikejar kalo aktornya iko uwais udah dibabat habis 😂,0
kekalahan prabowo thn 2009 2014 2019 gaya marketingnya militeristik menjual orasi ala2 militer yg penuh gertakan faktor yg ngendorsement jga suka gk suka realitasnya kekalahan demokrat usa thn 2016 ama 2024 murni gk dukungan lgsg dr pendahulunya kyk obama dll internal demokrat sibuk perang internal 2016 hillary vs bernie sanders 2024 kamala harris tb2 ngegantiin joe biden,0
mainan aslinya,0
2021 raja ampat ketemu bang putu hahaha gondrong,0
mantap bermain weton88 rezeki mengalir deras,1
parahyangan bule bre,0
udah didepan gawang kgk masuk dobollss maen modal hokky doang klo nggak hokky udah bobol tuh diserang 😁😁🙃,0
kyknya dafa kiper lokal yg bagus dri tangkapanya lengket truss jamping nya bagus,0
main bertahan plus serangan woy batang kayu butuh effort double power remehkan anak2adek2,0
bg marlo bermasalah sm gamer tu sih,0
salah kak prabowo menang dimenangkan,0
main santai wd gacir pulau777,1
allianz allianz allianz yess,0
ngapain polisi wkw polisi aja kerjanya malak wkw,0
ga langsung bang ferry bilang pemilih prabowo otak nya ga nyampe gitu bang,0
kejutan 𝐴 e r 𝙊 8 𝟪 bikin penasaran 😗,1
keren bat bg berani speak up,0
mending esia hidayah,0
semngt ngontenya bang,0
mainan gojo saturo 10 jt nya kiko nya dimakan gojo terbelah 2 dikalah sukuna 😮,0
yep,0
аh𝘔𝐀𝐷t𝘖𝘛𝘖 gk rugi kalo lu coba maen,1
sehat sellau ya bang arsal,0
bg puspha nya,0
jir serem udah ah,0
pov sukuna kalo indo unboxer mainan,0
ngelantur gw kalo penjarahan gara gara bu diana kristo ngasih tau warga bu diana ga edwin ngalahin jefri bu diana sempet ngebantu edwin sekolah yaaa sebenernya teori anabel aja sii wkwkwkkwk gatau bener kaga wkwkwk,0
16 nonton film bok3p 26 dompet surga dikit pakai kaca mata hitam blm move on ganjal amis 😂😂😂 😂😂😂😂,0
makasih papua barat daya raja ampat,0
fans gojo duga 😢,0
ye gw kaya gw kiko kulkas 14 biji 🗿🗿,0
main santuy aja jp 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 🔥 🔥,1
dr dl gue penggemar dokter tirtadr masi treak2 kl ngbrol ampe skrg lbh santai tp ttp ngasi edukasi dg santai gampang dimengertilop yu doktet tirta 👍,0
surga makann,0
panutanku,0
ya kak ulang ulang janggal,0
ekonometrik 1 ekonometrik 2 ekonometrika terapan,0
ceritanya bos aguan,0
keren arsal 🎉🎉🎉🎉,0
bgt gue sepemikiran krn dedi persis kyk joko,0
filmnya madun banh,0
awalny bgus eh mlh tuker wajah 😂😂😂,0
524 lagunya yak judulnya,0
basudara dorang papua tolong bantu kaka arshal disana bantuan moril materil konten semewah semahal disayangkan dibantu dinas parawisata kemenkraf bantuan mempromosikan parawista negeri salam maluku kaks,0
konten berpendidikan 😊,0
bersyukur bgt 2023 tiket promo sorong rp 125rb pp main raja ampat keren kali,0
halusinasi saldo drastis thanks 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 🔥 🔥,1
kakikubesar3932 makasihh,0
ok nonton nambah wawasan 💪,0
hiburanaku6998 iya nulis udah 2007 terinspirasi kejadian 98,0
indonesia italia 1112 pertahanan grendel,0
orang2 nya krna pulau hidup krna orang2 perantau dr jawa sulawesi klo papua lepas ku ekonominya parah berkaca dg timor leste jonipegadaian6282,0
keren yaaaa,0
masuk akal masuk akal bang barulah akal menerimanya dasar menuntut bukti teori dipahami konsep konsep pemerintahan 😂,0
500 orang sedih lihat gojo buntung,0
tau dimana menghadiri kelas,0
abang ngelantur review film gue inget 98 yg pribumi aja trauma gimana yg non pribumi coba yuk kirim doa korban tragedi 1998 🤲❤,0
blazer lu beli dimana bang,0
setuju bapakq perokok aktif usia 67thn mendadak meninggal sakit panas 3hari,0
metaphor yg kau janjikan v _marah_marah_marah_marah_marah_marah,0
kaneki kun bang,0
bang coba bahas havoc netflixx,0
latihan sih nya suruh main bola,0
menang banget а𝘎u𝑆𝑇𝑂𝘛оrecommended banget cari hiburan 🍹,1
ishowspeed comeback in indonesia,0
kumoro orang benar2 dicintai jokowi ratusan keracunan belasan orang meninggal kelalaian aparat hilang beritanya orang2 repot publik fokus isu isu ijazah 🥰🥰🥰 🥰,0
main characternya gak langsung si jefri edwin kak bu diana panca semi semi npc semi sidekick aja disorot jalan ceritanya tah yaudah kabur sekolah gak ending menurutku situasi sekacau make sense aja sih ketimbang ending tiba2 ketemu bu diana unexpected endingnya ketemu si temen kecilnya,0
wuihhh mantap makanan seafoodnya,0
arsalbahtiar hp mas,0
klo merubah pola makan yg minimal 1 kebiasaan yg konsisten 🎉,0
kak medi 10 action mini figure sepak bola beli sekolah sd 20012002 kah kak medy beli 😊,0
hadirrrrrr,0
inflasi,0
bahas ilmu ekonomi bang,0
biak jayapura destinasi wisata bgus bagus bang biak jypura,0
brewokmu keren bang 🔥🔥🔥🔥🔥🔥,0
kerennn,0
sahrulnadhofa6859 kirain lu bijak bro 🤪🤪🤪,0
segi penguasaan bolakeluar tekanan bertahan bagus pr nya penguasaan bola penempatan posisi rekan pegang bola,0
film nya jhon,0
akhirnyaaaaa helll yeaaaaahhh,0
orang bandung ka papua kudu maem papepda ❤❤❤❤😊,0
kiko tenggorokan seger dompet kering 🗿👌,0
gatau pas jamanku sma gama diisukan sampe ga sekolah berani ganggu,0
sehat sellu bapk h prabowo persiden yg d cintai rakyat indonesia,0
kiko kalo bawahnya diriin nya tidurin keren bang 😂,0
sy salfok dgn takbiran nya mantapp 😂,0
ninaakusmiyati123 emang udah ditebak penyampaian loh hp yg sinyalnya jelek btw plot twistnya 3 sih,0
tau kalo dr tirta puskesmas turi ya,0
jaket bro,0
makan biasakan berdoa bang 🙏🙏🙏,0
menghargai solusi berwawasan dora77mungkin cocok 💆 💆 🥛,1
y,0
bang ngoleksi hotwheels bang,0
permainan tenang hasil salute player 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 🔥 🔥,1
gw kesini gara2 tiktod,0
hasil gacir bikin puas main 𝐷 𝙊 𝑅 𝐴 𝟽 𝟳 makasih 🍆,1
sumpahhh daging abissss ga capek nontonnyaaaaa 😂,0
revisi premis terserah orang ku,0
hahahhahaahhahahahah yuaimo,0
mininmal klo komen sesuai sma kontennya orng ngontenin ap komennya aneh laporin aja lh gajelas haram,0
bener sih genetik gue teman malam mabuk berat bapaknya pemabuk berat bapa anak ga sakit lambung dll skrg gatau yaa kehendak heran sih,0
bener bgt dokter tirta tidur terbaik tidur malam resign kerja sblmnya salah alasannya ya 16bln masuk shift malam alhasil badan lemes focus kacau penyakit mudah keputusan cabut perusahaan bgsd gaji gk nambah lembur penyakit 😮,0
orang ributin ijazah jokowi kek orang gak kerjaan sih fundamental ijazah kalo emang ijazah terbukti salah gak mengubah keputusan yg jokowi ambil pas presiden,0
𝐃 o 𝐑 𝐀 𝟩 7 sukses penjual bos usaha 🏛,1
gw muncul iklan buffering yah,0
bermain d e 𝑊 а 𝐃 𝐎 𝙍 a membuka jalan penjual bakso bos restoran 🎯,1
kualitas videonya terbaik mas arshal,0
konten yg bagus platform twitter objektif realistis org2 yg fokus ijazah scr ga lsg kena ombak wong2 sepuh barisan sakit hati,0
kawung luwuk gsp,0
gokill kang izin nyimakk,0
film indo sukanya main topik aman aman aja,0
suara pembawaanya firsa 🎉❤,0
isengiseng mencoba bermain 𝐷 𝘌 𝑊 𝐴 d 𝘖 я 𝐀eh ahli rezeki menerus henti 🐎,1
ntah kmrin pemilu milih prabowo dibawah alam sadar kek ga ganjar suara drpd anis yg mending milih prabowo ya jujur sih gak capres cocok pilpres kemrin,0
tangan panca wkt krusuhan trgores pisau mnolong cici dn edwin yg dri sbnrnya sdh ingtkan suruh pulang mobil panca panca mnjdi pnolong dn mnunjukan 5 jri pancasila tngn nya yg bks luka arti nya pancasila merangkul smua etnis dn sluruh putra putri bngsa,0
bermain 𝐃 𝑂 я 𝘼 𝟽 𝟽 membuka jalan tukang becak pengusaha sukses 🥁,1
guj,0
ferryirwandi kalo emng lo bahas yg meninggal 13 orang pastinya gw support lo berargumen video ijazah jokowi mengecilkan doktor,0
bener banget review lu feel emosional film tuh emang dapet penonton kurangnya development karakter film tuh berasa banget instannya penonton bersimpati karakternya moment edwin tau fakta jefri keponakannya momentum merasakan emosional kaya angin aja yg gw harapin sih ending deep edwin histeris nangis kaya karakter film maharaja tau anak yg korban anak kaya walter white yg ketawa depresi breakingbad kabur bareng keluarganya karna incar kartel,0
harga setara pcku gak habis pikir yg beli hp batangan 50jt sih pc 50jt udah main game grafis kanan,0
nama sponsornya terpanggil joke aside pembahasannya bagus 😂 👍,0
berita byd diganggu ormas prioritasnya presiden dimana sih undang investor ormas preman gk kunjung diberantas kemendagri gk suara gebrakannya jg korupsi berjamaah birokrasi aparat gak solusi apapun jgn ngimpi2 aja yg belek nutupin mata diberesin,0
wih temen gw wajib beli dah wibuuu ☠,0
bang bahan film bad guys,0
bg coba salasatu klai biru maluku tempatnya ninifala maluku kreeeeen abis bg,0
ending duga duga 😮,0
dororohyakki8001,0
review sinner bang,0
si timo bikin intro seniat gk mgkn review asal2an jd hargain pendapat kl gk suka y skip aja repotwokwokwok,0
terimakasih sternoclaudeomastoideus4987,0
bangbahas kondisi menurunnya daya beli masyarakat th yg bner parah rasakan pedagang inikira pemicunya smp separah,0
425 ketololan yg hakiki 😂😂😂,0
arsalbahtiar biak bang,0
tengkulak disisi pinjaman uang petani operasional sisi beras dibeli tengkulak harga murah,0
keren bangeettttttt 🎉🎉🎉🎉🎉,0
gw ngelag trakir gw tipu teryata ytta,0
bos saud said didu,0
aaaaaaa suami kuuu,0
buset mainan gitu harganya 10juta,0
mckmckkrat tolil lu lu aja milih mantan sopir angkot dibanding mantan sopir blue bird sopir pribadi lu jalan ugalugalan lu protes berkendara emang tolil sdm 02,0
suaranya fiersa besari,0
yg bahas ijazah jokowi pd bego lu trik marketing politik ala jokowi dipelihara isu biar posisi politik nya kuat dgn eksis diperbincangan masyarakat mengalihkan fokus rakyat rentetan yg kondisi ekonomi yg jeblok pemerintahan prabowo alias jokowi mengkondisikan bemper prabowo prabowo berhutang budi membela jokowi acara,0
temen gue coblos prabowo krn kasian gagal mlulu 😂,0
😊,0
bikin mahal gojo packagingnya ya gaes krn ga dibuang 😁👍,0
suka bgt sih sm dr tirta mengedukasi mudah dimengerti org awam kaya yg dr dunia kesehatan orgnya nya blak2an to the point,0
pengguna menemukan 𝘼 𝙃 𝙈 𝘼 d 𝐓 o 𝐓 𝘖sebagai sumber daya berharga 🥔,1
tim yg kawin,0
sih sdh yg sgt bgs utk sbh team saran nya lh gmn cr nya tim bs jd team work bkn skdr team pemain tp jg pendukung termsk sbg netizenmari jd pengkritik yg membangun utk sepak bola indonesia ❤❤❤,0
faranona3517 eh seingetku semacem riddle tes psikopat yg kalo ga salah psikopat sabar nungguin si korban loh edwin curiga kalo khristo keponakannya emg kecepetan bgt sih menurutku cluenya khristo jago gambar edwin cari anak yg fisiknya mixed race fisik khristo gak identik chindo kalo yg bilang mix chindo dipercaya edwin pikir keponakannya acknowledge his chinese roots khristo gak rasis chindo pas kereta gak yg kasih ibu2 chindo duduk kecuali khristo scene edwin ngeliatin khristo kasih ibu2 chindo duduk disorot pikiran edwin ponakan gue krn chindo yah sayang ponakannya benci chindo 😂 🤣,0
kali mampir nonton konten abang keren banget konten luu bang berasa ikutan traveling,0
910 sampe 1030 perspektif emansipasi wanita menarik ngeh jg udah nonton,0
rip paus fransiskus,0
rextorofficial4163 gua canda lo bang 🗿,0
feradrastream wajar 10 mimpin kayak zimbabwe,0
smartini top ❤,0
gw lawan beratnya anies,0
bang aja cari lk21 indoxxi ga filmnya,0
ko lupa papeda,0
lo nak beli 😢,0
inget banget menjelang pemilu bansos gede2an kenaikan gaji dimana2 dipercepat 😂😂😂,0
enggeh sponsor nya allianz bah,0
panjangggg ih,0
kesini cm dr tirta egk ya egk nonton channel,0
semoga ratnaoratmangun marselino rafles srtruikmain blunder diganti 3poin,0
dikaitkan sty ayo dukung timnas pelatihnyabiyarkan eric thohir timnas konsentrasi indonesia,0
main pakai otak menangnya mantap 𝒜𝒮𝐼𝒜𝒢𝐸𝒩𝒯𝐼𝒩𝒢 buktinya 🧠 ✶ 🎀 🎀 ✶,1
tobat woyyyy,0
absen dr pemalang jawa tengahjon mbahas film india 3 idiot donkfilm inspiratif,0
awooooo sir member ku habis malem member lagiiii,0
sampah,0
kiko premium,0
proses cepat 𝑴𝑨𝑵𝑫𝑨𝙇𝙄𝙆𝘼❼❼ jagonya ❼❼,1
25feb25,0
butuh banget konten pengen ilmu ekonomi pakarnya langsung beliau bang ferry irwandi basic cuman lulusan smp dungu ilmu dasar sekolah mengutamakan bermain bolos sekolah tawran manusia bumi zigzag umur gw 24 gw stay pecundang beban keluarga gw tukang pencari rumput sapi gw konten diyoutube,0
suka bahasa akademis yg bg fery tuang konten bahasa narasi mudah mengrti sukses bg fery semoga pintar dengar konten bg yg isi nya daging 😁,0
sakit hati ya,0
husbu akuuuu,0
kualitas videografernya top bgt si subcribenya udh jutaan ni,0
mainan bekas revw nya 😅,0
papua daerah maju pariwisatanya emas,0
sinyal krn sinyal scrambler ko sy mengkritisi bbrp scene terkait kondisi medis sim yg dibacok tolong suaranya haunting deseperate utk kesakitan bacokan scene bbq asumsi kalinya gank jefri bakar orang tp satupun dr yg muntah mual stressed manusia dibakar idup² ruangan minim ventilasi akting rangga kehilangan ayahnya distressnya nggigit anak yg disekap udah sempoyongan pas turun dr tangga bs turun dg normal bs lompatan kaya kalo turun tangga buruburu pdhl abis dihantam membabi buta lack of oxygen pastinya dehidrasi tp seger kabur dg posisi scene jefri ketancep pisau ditarik ketancep linggis diatrik ngrusak jaringan pembuluh darah jd minimal mantik blood loss yg cepet tau sejarah kapasitas berantemnya edwin tau² bs berantem aja menurutku bs touch up dikit dg ngasih back ground pengalaman edwin berantem jd guru krn pas sma jg ga bakat anak yg bs berantem just my 50 cents thank you,0
nice video ❤,0
ngucapin terima kasih bgt kuliah gratis semoga menerus kasih saran ferry pgn kuliah gratis buatkan playlist nya biar mudah cari tonton tnx a lot sir,0
lu kalo kyk gini professor lacasadepapel bang,0
ijazah supersemar aja tau isinya keutuhan nkri petinggi2 tau potensi perpecahan rakyat,0
ane setuju sih klo dibandingin garapannya siksa kubur ane suka siksa kubur ane gak setuju statement horor ane kalo berkembang ya butuh otak kayak bang jokan dinilai gagal jokan visi bagus film,0
bang lu keren 👍,0
nyantai pake mi 10t pro 🤣🤣,0
ya ijazah jokowi dipeliharadibiarin aja hidup d medsosbiar tetep eksist dimedia,0
berani berkomentar nonton liat perspektif film beneran mengeksploitasi gw cina gw filmnya fine fine aja gw film nambah kesadaran masyarakat keberagaman suku peace bang ✌,0
asiknya main bareng tementemen 𝐀 𝘟 𝐋 𝟩 7 𝟩 seru ♊,1
andriaswatysahbandini396 aslinyaruaarrr biasyaah,0
review sisa shf jujutus kaisen bg biar complete,0
review gojo,0
menunggu next puspa min,0
trus kalo pensiun,0
segmen kuliah ekonomi,0
gokilllll,0
tingkat daya tahan keausan kabel fleksibelnya,0
gilee isi dagingtetelan konten lu bang,0
gak nyangka dapet segini main 𝘋 𝑂 𝘙 𝘼 𝟩 7 auto traktir tementemen,1
sore main ag𝑈𝘚𝙏о𝐓olangsung dapet hasil fantastis nggak ketinggalan 🚞,1
keren banget bang salam jepe 𝐒𝐆𝐈𝟖𝟖 😂,1
manganya dah kiko,0
indo esia best sang juara 🏆🏆🏆,0
😍😍😍😍,0
overrated filmnya storynya plot hole pondasi cerita kuat premisnya logis cenderung kontradiktif informasi berulang berteletele dialog menggurui sok filosofis natural muncul karakter ceritanya tp ego sutradara karakternya film 510 well crafted teknis cinemografi grande sayang ceritanya kuat,0
setuju sih karna aroma filnya tuh realis diselipin surealisme jadinay kyk kondradiksi2 gtu,0
2027 tim mengisi squad u20 pertahankan 10 player gk dafa al gasemi df dafa zaidan putu panji matthew baker fabio azka mf evandra florasta alberto hengga ousmane maiket camara fw mierza firjatullah josh holong 13 naturalisasi lolos piala dunia u20 gk jason yeo tobias schwarz df rivas manuhutu geronimo londar lyfe oldenstam liam effendi bittner giorgio sowikromo quenay soewarto rodrigo promes valentino promes mf chow yun damanik jaden de guzman nigel groenewald jismerai dillema demiane augustine kenzo riedewald miles mathis de vries noah groeneveld jairo jordan ramakers fw sjors lowis hermsen jairo beerens seth annink dean ijssel de schepper bjorn edwin menzo,0
yg hadir kesini tiktok toko herbal sumatera like ya,0
triton kaimana papua barat kak,0
bang tolong lanjud yg puspa the rampage 🙏🙏🙏,0
intronya sayang banget spoilernyaaa 🔥🔥🔥 😢,0
antreaink ya natural surealis john wick ga natural orang lolos diburu pembunuh profesional penjuru dunia nyata dah mati alasan ga nyata john wick film surealis rasa2nya deh gitu loh maksudnya,0
sinematografi penyutradaraan langsung menonjol kamera alat pandang karakter pergerakan kamera organikterutama adegan pengepungan potongan long takessehingga membenamkan penonton napas prajurit warga sipil terjebak penyutradaraan kontrol emosi tempo eksploitatif terukur ledakan tatapan diam bisikan anaknya perang kemanusiaan ujung tanduk naskah penokohan naskahnya kuat dialognya tajam karakter muncul menit hidup anak kalimat menangis konteks emosional dibangun tokoh utama letnan arga ditampilkan pahlawan tergoyahkan manusia diguncang keputusankeputusan moral hitamputih kekuatan karakterisasi film inikita diajak memilih buruk diajak memahami musik suara skor musiknya minimalis menghantui komposer memahami kadangkadang keheningan bising dentuman bom cerdas titiktitik klimaks emosional desain suaranya imersifledakan kepala bisikan terdengar seakan sisi telinga pengalaman menonton personal kekurangan mencari kekurangan pacing pertengahan film tersendat narasi beralih latar tokohtokoh pendukung diperdebatkan konteks emosional memperdalam dampak skor 93 10 pengepungan bukit duri contoh perang digambarkan skala destruktif ruang batin manusia film ditonton film dirasakan meninggalkan luka mengajak merenung kredit bergulir,0
